Observation,Energy
53118,94.93100317
53119,106.8780923
53120,98.58927376
53121,100.6413586
53122,101.7269253
53123,96.34919472
53124,86.47636331
53125,98.56425624
53126,96.40376257
53127,90.80525113
53128,95.17175935
53129,95.53503448
53130,103.5903626
53131,95.413782
53132,101.119833
53133,92.55904282
53134,96.85392266
53135,95.8832422
53136,98.16092748
53137,93.99289052
53138,99.03287293
53139,92.76360728
53140,97.20699296
53141,102.8758167
53142,95.85174205
53143,88.93607188
53144,89.18220967
53145,99.9769598
53146,93.75898885
53147,97.17021224
53148,85.01053568
53149,95.7345294
53150,95.16475275
53151,91.70066159
53152,96.82666858
53153,100.6285467
53154,97.65071827
53155,111.0059108
53156,90.96874287
53157,94.64315198
53158,89.61965625
53159,91.91228579
53160,97.41848928
53161,102.9751057
53162,93.58325851
53163,98.46032661
53164,98.03200118
53165,89.93428433
53166,92.05564613
53167,98.6189719
53168,93.43167224
53169,105.2789078
53170,98.25092584
53171,96.30372913
53172,108.1761868
53173,91.2771051
53174,92.6268429
53175,101.768383
53176,92.11786209
53177,98.1050846
53178,97.26246555
53179,102.2418688
53180,93.89738045
53181,97.63368251
53182,100.0981504
53183,91.70595965
53184,91.8899708
53185,94.923827
53186,100.4605783
53187,101.6876667
53188,101.1839552
53189,87.40057923
53190,87.86785601
53191,96.48452437
53192,88.66130342
53193,106.2943023
53194,99.3236801
53195,92.61498064
53196,101.2352624
53197,89.78130225
53198,90.98318818
53199,90.92608669
53200,98.72325305
53201,96.93987408
53202,97.92341532
53203,94.75051727
53204,103.4736166
53205,97.62551052
53206,93.21546342
53207,96.88306524
53208,95.12298913
53209,98.00514719
53210,94.36398747
53211,98.39888751
53212,95.46136142
53213,93.44353583
53214,94.01179982
53215,93.21076201
53216,95.74365907
53217,97.75176943
53218,88.68324784
53219,107.3501833
53220,98.50639481
53221,93.5221759
53222,93.51246668
53223,99.142234
53224,92.69686389
53225,107.6315269
53226,96.35020071
53227,101.109724
53228,98.78904841
53229,94.19530003
53230,89.73681646
53231,97.41640303
53232,97.81011043
53233,93.84165498
53234,87.19348035
53235,106.0881074
53236,88.60704042
53237,96.47170025
53238,108.8901023
53239,96.46776025
53240,98.65167519
53241,100.1167046
53242,89.77958539
53243,93.56300817
53244,105.5837817
53245,94.4209894
53246,98.66712551
53247,100.1433936
53248,91.04817883
53249,91.95048234
53250,95.8355722
53251,95.48034446
53252,93.34883495
53253,98.94531454
53254,93.03001404
53255,92.09718433
53256,99.24069716
53257,94.69749166
53258,98.03124829
53259,98.63744573
53260,96.01991161
53261,90.07101797
53262,98.29325351
53263,94.24509164
53264,89.80139467
53265,96.06870928
53266,96.41241713
53267,88.14576896
53268,103.3633913
53269,93.40977009
53270,100.4539442
53271,100.4715047
53272,98.31298855
53273,96.91495593
53274,98.84064158
53275,98.36932056
53276,90.84923244
53277,89.58237263
53278,99.54144911
53279,103.0541882
53280,97.52230252
53281,91.66371734
53282,89.13363341
53283,90.51695527
53284,98.60442502
53285,95.01201302
53286,103.8447378
53287,88.06813159
53288,96.68025655
53289,99.6018028
53290,92.49283196
53291,95.94354502
53292,96.25596321
53293,104.1450635
53294,88.72653087
53295,86.10795887
53296,89.99498521
53297,92.50441935
53298,96.46647065
53299,96.89232792
53300,94.88493929
53301,100.14986
53302,102.6440964
53303,91.75057083
53304,95.93926161
53305,93.00952654
53306,95.40579825
53307,91.40627967
53308,96.52020464
53309,95.66667739
53310,99.87829523
53311,87.00510307
53312,88.0185961
53313,95.43795819
53314,88.76530177
53315,87.48341535
53316,95.21904436
53317,91.35601287
53318,109.0690747
53319,91.1674096
53320,99.32197378
53321,91.32415334
53322,87.45953598
53323,109.3231815
53324,108.11095
53325,103.7344242
53326,86.65420916
53327,95.35323963
53328,95.01444832
53329,91.76840466
53330,93.01505231
53331,100.3849983
53332,90.08668527
53333,101.0553535
53334,93.23990115
53335,103.6994016
53336,100.5251189
53337,96.83006802
53338,95.44165143
53339,104.3720757
53340,103.8194588
53341,85.40109999
53342,104.8787813
53343,110.036824
53344,95.40967145
53345,94.79410544
53346,99.24486767
53347,98.98700615
53348,107.6448818
53349,93.91009375
53350,89.75618844
53351,94.0356769
53352,87.4934232
53353,111.2771495
53354,94.56853382
53355,92.83752779
53356,91.71248943
53357,103.8926527
53358,92.92399655
53359,97.15539542
53360,100.372436
53361,96.69977583
53362,96.74173932
53363,88.98948999
53364,92.61119678
53365,88.4578234
53366,99.54439545
53367,94.88690711
53368,97.5137242
53369,88.04272457
53370,97.31226091
53371,108.4222337
53372,101.5681005
53373,106.8869108
53374,90.84927584
53375,96.14144621
53376,97.18595407
53377,106.4684434
53378,88.63188429
53379,94.62746014
53380,100.9074124
53381,98.75398175
53382,100.8056453
53383,100.3397118
53384,96.63190952
53385,110.6554017
53386,93.37303936
53387,92.10815778
53388,100.1891973
53389,98.612258
53390,91.62058969
53391,103.4145888
53392,92.23475926
53393,95.55930592
53394,90.48919782
53395,88.21160204
53396,102.8366489
53397,95.43933192
53398,98.87976271
53399,92.34316275
53400,90.11554915
53401,101.6884901
53402,96.4741932
53403,89.90057094
53404,95.63146786
53405,88.18255925
53406,106.1257068
53407,94.93502506
53408,93.80408831
53409,100.1572823
53410,89.13632365
53411,90.44845381
53412,99.08529133
53413,96.11724507
53414,98.04886023
53415,95.8764969
53416,93.86513197
53417,98.34128793
53418,97.73704986
53419,96.19549071
53420,97.11854128
53421,97.13569306
53422,98.85716454
53423,91.95914537
53424,107.4048285
53425,96.94076432
53426,101.5199387
53427,87.72526193
53428,100.1789015
53429,98.097893
53430,101.4585343
53431,96.9954225
53432,87.62677593
53433,90.27643175
53434,107.5956062
53435,97.60379784
53436,95.98187071
53437,89.2586197
53438,90.79241309
53439,97.21635047
53440,100.2433083
53441,89.83063161
53442,105.2579014
53443,99.94371187
53444,94.7360407
53445,88.22931401
53446,93.27197325
53447,88.01491905
53448,95.97738298
53449,99.39085645
53450,97.65850876
53451,92.04360736
53452,93.22443062
53453,89.21788466
53454,101.0103989
53455,101.4188442
53456,95.5989958
53457,99.23835914
53458,95.35648972
53459,94.52437741
53460,95.71425002
53461,93.0815059
53462,103.4411579
53463,97.0127902
53464,100.4090132
53465,97.00227497
53466,103.119309
53467,93.19673573
53468,106.1316243
53469,99.46941301
53470,94.30362748
53471,91.21118342
53472,85.58998315
53473,93.96220701
53474,88.09983032
53475,103.538382
53476,95.7448119
53477,98.74783788
53478,107.7417502
53479,107.815823
53480,104.4787143
53481,97.18546901
53482,114.5441695
53483,87.92505233
53484,99.36993751
53485,93.00026449
53486,105.9690864
53487,95.04489061
53488,92.70562643
53489,93.78400615
53490,93.83468787
53491,94.07426568
53492,95.36837345
53493,92.23739721
53494,101.0509998
53495,93.84136918
53496,111.3431623
53497,96.39565058
53498,91.58811144
53499,86.56530218
53500,95.85267576
53501,99.59779998
53502,86.71611674
53503,96.37246952
53504,107.4854729
53505,96.10721794
53506,99.0874305
53507,105.9389472
53508,97.59787427
53509,85.42662679
53510,91.92590537
53511,96.77857272
53512,98.72355139
53513,88.92775482
53514,99.01495396
53515,88.98502615
53516,99.16919824
53517,100.1755908
53518,93.43321472
53519,111.119322
53520,88.38245619
53521,94.61878301
53522,90.73434941
53523,95.22262389
53524,101.472471
53525,94.45048294
53526,85.31395288
53527,101.7984317
53528,95.89041538
53529,91.26951149
53530,94.70801297
53531,94.87465771
53532,99.87042117
53533,95.25765361
53534,99.10567129
53535,105.0460309
53536,99.48352905
53537,92.62070544
53538,107.4493753
53539,109.0273807
53540,94.27328287
53541,93.20481701
53542,95.38140064
53543,96.15347913
53544,116.0054954
53545,93.48835485
53546,91.52925919
53547,94.54930268
53548,97.12804322
53549,99.69140959
53550,87.29654967
53551,99.42493006
53552,91.63053203
53553,90.55045643
53554,92.66853739
53555,95.83126071
53556,99.67121474
53557,89.62036203
53558,91.71439071
53559,94.58681866
53560,92.41394436
53561,95.44168735
53562,94.16139773
53563,94.62250737
53564,96.05903394
53565,100.2135239
53566,105.722453
53567,99.4232227
53568,106.5688603
53569,102.7099783
53570,91.85794609
53571,101.0642542
53572,116.2141886
53573,94.18092491
53574,96.16004056
53575,98.64217257
53576,102.007346
53577,99.5604499
53578,89.89801582
53579,103.9794154
53580,96.35322819
53581,95.81779025
53582,95.77633622
53583,93.4122993
53584,99.29711075
53585,104.0344317
53586,87.29102961
53587,94.15723684
53588,98.25257549
53589,94.57542605
53590,98.31083812
53591,88.95845331
53592,115.9016741
53593,100.9975968
53594,101.4586227
53595,94.96157627
53596,105.2004407
53597,93.24434661
53598,88.96691459
53599,94.85010931
53600,92.81183771
53601,91.26089051
53602,94.38505034
53603,108.9105973
53604,111.5685882
53605,103.7877053
53606,109.9906707
53607,97.396086
53608,97.72801828
53609,93.55444649
53610,98.81729399
53611,106.5314961
53612,95.97306829
53613,97.92878356
53614,96.46743614
53615,104.3867756
53616,96.36805172
53617,94.13866083
53618,93.30581349
53619,105.8510263
53620,91.26234636
53621,95.33582545
53622,96.88246649
53623,93.93821037
53624,95.0984132
53625,100.3623751
53626,98.86376792
53627,98.7169553
53628,100.357744
53629,92.88564334
53630,99.62006278
53631,86.32604419
53632,98.15410735
53633,95.89416026
53634,88.50659797
53635,99.78335073
53636,94.22922772
53637,89.57013087
53638,96.43218322
53639,98.8243112
53640,98.62635475
53641,96.42422848
53642,99.27715035
53643,98.9637945
53644,89.74976312
53645,88.72936186
53646,99.70841459
53647,101.1151924
53648,95.38641449
53649,96.15947704
53650,93.25897944
53651,97.60462575
53652,99.44032227
53653,85.4693936
53654,99.603142
53655,93.38905273
53656,91.54056188
53657,94.61265526
53658,93.09590094
53659,94.51459574
53660,96.28251092
53661,105.7888137
53662,97.110753
53663,94.92436266
53664,96.48199555
53665,102.4479594
53666,94.92834707
53667,93.08670025
53668,95.86852961
53669,101.3338063
53670,93.20204711
53671,93.09068074
53672,95.60395686
53673,87.66956239
53674,95.19667211
53675,95.44173993
53676,91.31426877
53677,98.73698823
53678,95.23839142
53679,95.21714057
53680,100.3278776
53681,93.63984154
53682,99.16133547
53683,93.05898549
53684,92.14831947
53685,95.79322482
53686,92.07910724
53687,89.96118524
53688,96.24316258
53689,103.2863262
53690,97.26410036
53691,96.67363998
53692,86.20780576
53693,87.20296595
53694,96.00769265
53695,94.19432411
53696,88.83486892
53697,104.1488581
53698,95.00557401
53699,102.601491
53700,98.74662444
53701,106.1217362
53702,103.0704082
53703,88.30441038
53704,99.4803174
53705,101.0556123
53706,89.76401299
53707,104.5694522
53708,93.31259265
53709,109.7095674
53710,103.6250241
53711,99.88301507
53712,92.98187275
53713,101.8691298
53714,96.70368493
53715,93.1581296
53716,88.50557828
53717,101.933287
53718,99.08901355
53719,90.90571168
53720,92.78780157
53721,93.72408535
53722,88.79241968
53723,106.0862988
53724,99.80276986
53725,98.17570506
53726,93.63425974
53727,95.04471198
53728,98.68979777
53729,100.7633464
53730,100.3227685
53731,98.56729486
53732,94.79869407
53733,94.44227523
53734,91.54804771
53735,88.24950156
53736,99.69026845
53737,98.85405751
53738,93.49325765
53739,99.75435572
53740,102.5332783
53741,95.1596425
53742,106.6198059
53743,98.69014409
53744,88.70086191
53745,97.62257807
53746,94.78749786
53747,109.0234167
53748,93.81506812
53749,99.03687161
53750,98.79377767
53751,93.90121362
53752,93.32117414
53753,99.87522841
53754,92.06168782
53755,96.13316398
53756,99.49357122
53757,96.40593006
53758,96.93655822
53759,107.8410377
53760,99.60678522
53761,93.79622438
53762,88.92845278
53763,94.57836909
53764,101.8211913
53765,103.2871563
53766,94.97600599
53767,102.1772168
53768,103.4924514
53769,100.3426957
53770,98.53200206
53771,96.65923406
53772,94.69554321
53773,92.33485329
53774,99.58791772
53775,104.2269259
53776,91.76541042
53777,88.56684371
53778,93.26833005
53779,94.20899898
53780,95.51843205
53781,89.43539384
53782,99.14018938
53783,97.84312457
53784,98.96878574
53785,92.20661472
53786,90.49531024
53787,100.4519393
53788,89.49404533
53789,110.0875786
53790,97.49508616
53791,91.60474699
53792,96.92213184
53793,91.05563443
53794,95.50148042
53795,95.24491594
53796,96.60663508
53797,94.06449955
53798,96.6578492
53799,94.2333826
53800,88.96905353
53801,98.30669152
53802,92.40363247
53803,92.36534489
53804,95.1355165
53805,97.31719597
53806,94.64677218
53807,98.85644288
53808,93.77036209
53809,101.7104304
53810,99.94219019
53811,92.91170186
53812,89.30944845
53813,93.36788237
53814,93.63490797
53815,97.16602548
53816,96.39908851
53817,88.73418467
53818,101.694466
53819,99.10045782
53820,87.29787394
53821,99.56511009
53822,107.9842644
53823,92.88286041
53824,101.1072426
53825,92.26283189
53826,98.80572682
53827,93.77959515
53828,100.218352
53829,98.84707764
53830,88.12025174
53831,100.6972764
53832,88.606486
53833,97.74148188
53834,88.5989512
53835,93.67171922
53836,98.53827666
53837,94.45347725
53838,88.90056575
53839,91.54320342
53840,99.66919035
53841,89.86843835
53842,96.46254839
53843,94.17824659
53844,99.87799746
53845,104.0238866
53846,94.33879465
53847,96.24620973
53848,88.85854732
53849,92.97300087
53850,97.7318212
53851,100.9949649
53852,101.448427
53853,94.52782009
53854,96.79072734
53855,98.02165281
53856,91.05717433
53857,106.6270907
53858,97.2619146
53859,100.1674461
53860,93.63301682
53861,93.73916391
53862,96.77542104
53863,93.12109052
53864,100.0569152
53865,95.46856419
53866,99.85691866
53867,93.67192678
53868,94.95252294
53869,94.86517996
53870,99.68367022
53871,94.06795858
53872,93.0972733
53873,87.78683659
53874,87.70414897
53875,88.90088707
53876,96.26281901
53877,99.25987639
53878,107.5067537
53879,96.41216255
53880,91.00778041
53881,96.49795843
53882,91.73729532
53883,97.62765589
53884,91.25573257
53885,110.2275355
53886,98.89470117
53887,93.57944966
53888,87.9921688
53889,98.75898367
53890,96.42189936
53891,87.50906251
53892,94.25277479
53893,105.6636346
53894,101.2844252
53895,93.22701503
53896,94.42089526
53897,87.30910126
53898,90.64394688
53899,102.5732738
53900,103.6815338
53901,90.34399361
53902,102.0614223
53903,103.8102461
53904,94.91356601
53905,96.15783685
53906,112.1131051
53907,98.71966553
53908,96.50467311
53909,96.37338996
53910,86.63345162
53911,112.838053
53912,94.02191191
53913,93.5866217
53914,88.31683008
53915,95.69028257
53916,95.51766514
53917,102.8802798
53918,90.74673447
53919,97.71947444
53920,105.7288226
53921,101.0925432
53922,95.18356139
53923,96.07872678
53924,88.02594797
53925,95.19957932
53926,101.7081932
53927,104.8384398
53928,102.4229757
53929,103.0863855
53930,98.88624163
53931,88.90412743
53932,95.36223548
53933,99.20609216
53934,105.4451881
53935,104.7384223
53936,91.30163517
53937,88.94657064
53938,102.6522743
53939,102.7926536
53940,106.6625168
53941,87.63309046
53942,94.82102327
53943,95.97099891
53944,101.4999923
53945,93.25618127
